IncidentId,UnitNumber,Factor_Type,Factor,
33261651,1,ENVIRON FACTOR,02,
33261651,2,ENVIRON FACTOR,99,
33261660,1,ENVIRON FACTOR,02,
33261660,2,ENVIRON FACTOR,02,
33261660,3,ENVIRON FACTOR,02,
33261660,4,ENVIRON FACTOR,02,
33261660,5,ENVIRON FACTOR,02,
33261660,6,ENVIRON FACTOR,02,
33264897,1,ENVIRON FACTOR,02,
33264897,2,ENVIRON FACTOR,02,
33268027,1,ENVIRON FACTOR,02,
33268027,2,ENVIRON FACTOR,02,
33273284,1,ENVIRON FACTOR,02,
33273284,2,ENVIRON FACTOR,02,
33274612,1,ENVIRON FACTOR,02,
33274612,2,ENVIRON FACTOR,02,
33274678,1,ENVIRON FACTOR,02,
33274678,1,ENVIRON FACTOR,09,
33274678,2,ENVIRON FACTOR,02,
33276561,1,ENVIRON FACTOR,02,
33276561,2,ENVIRON FACTOR,02,
33277414,1,ENVIRON FACTOR,17,
33277414,1,ENVIRON FACTOR,02,
33277414,2,ENVIRON FACTOR,17,
33277414,2,ENVIRON FACTOR,02,
33277416,1,ENVIRON FACTOR,02,
33277416,2,ENVIRON FACTOR,02,
33277448,1,ENVIRON FACTOR,17,
33277448,1,ENVIRON FACTOR,02,
33277448,2,ENVIRON FACTOR,17,
33277448,2,ENVIRON FACTOR,02,
33287817,1,ENVIRON FACTOR,17,
33287817,1,ENVIRON FACTOR,02,
33287817,2,ENVIRON FACTOR,17,
33287817,2,ENVIRON FACTOR,02,
33288398,1,ENVIRON FACTOR,02,
33288398,2,ENVIRON FACTOR,02,
33288398,3,ENVIRON FACTOR,02,
33292045,1,ENVIRON FACTOR,02,
33292045,2,ENVIRON FACTOR,99,
33292054,1,ENVIRON FACTOR,02,
33292054,2,ENVIRON FACTOR,17,
33292054,3,ENVIRON FACTOR,17,
33292872,1,ENVIRON FACTOR,02,
33292872,2,ENVIRON FACTOR,02,
33296594,1,ENVIRON FACTOR,02,
33296594,1,ENVIRON FACTOR,11,
33296594,2,ENVIRON FACTOR,02,
33296594,3,ENVIRON FACTOR,02,
33296882,1,ENVIRON FACTOR,02,
33300248,1,ENVIRON FACTOR,02,
33300248,2,ENVIRON FACTOR,02,
33301937,1,ENVIRON FACTOR,02,
33302132,1,ENVIRON FACTOR,02,
33302132,2,ENVIRON FACTOR,02,
33307522,1,ENVIRON FACTOR,02,
33307522,2,ENVIRON FACTOR,02,
33307880,1,ENVIRON FACTOR,02,
33307880,2,ENVIRON FACTOR,02,
33311745,1,ENVIRON FACTOR,02,
33311745,2,ENVIRON FACTOR,02,
33312486,1,ENVIRON FACTOR,02,
33312486,2,ENVIRON FACTOR,02,
33312764,1,ENVIRON FACTOR,02,
33312764,1,ENVIRON FACTOR,10,
33313061,1,ENVIRON FACTOR,02,
33313061,2,ENVIRON FACTOR,02,
33313999,1,ENVIRON FACTOR,17,
33313999,1,ENVIRON FACTOR,02,
33313999,2,ENVIRON FACTOR,17,
33313999,2,ENVIRON FACTOR,02,
33313999,3,ENVIRON FACTOR,17,
33313999,3,ENVIRON FACTOR,02,
33314130,1,ENVIRON FACTOR,99,
33314130,2,ENVIRON FACTOR,02,
33314130,2,ENVIRON FACTOR,03,
33314909,1,ENVIRON FACTOR,17,
33314909,1,ENVIRON FACTOR,02,
33314909,2,ENVIRON FACTOR,02,
33314909,3,ENVIRON FACTOR,02,
33316463,1,ENVIRON FACTOR,02,
33316463,2,ENVIRON FACTOR,02,
33317632,1,ENVIRON FACTOR,02,
33317632,2,ENVIRON FACTOR,02,
33317652,1,ENVIRON FACTOR,02,
33317652,1,ENVIRON FACTOR,15,
33317652,2,ENVIRON FACTOR,99,
33318128,1,ENVIRON FACTOR,02,
33318128,2,ENVIRON FACTOR,02,
33323212,1,ENVIRON FACTOR,17,
33323212,1,ENVIRON FACTOR,02,
33323212,2,ENVIRON FACTOR,17,
33323212,2,ENVIRON FACTOR,02,
33324264,1,ENVIRON FACTOR,02,
33324264,2,ENVIRON FACTOR,02,
33324815,1,ENVIRON FACTOR,02,
33329074,1,ENVIRON FACTOR,02,
33331215,1,ENVIRON FACTOR,02,
33331215,2,ENVIRON FACTOR,02,
33331215,3,ENVIRON FACTOR,02,
33331215,4,ENVIRON FACTOR,02,
33333953,1,ENVIRON FACTOR,17,
33333953,1,ENVIRON FACTOR,02,
33333953,2,ENVIRON FACTOR,17,
33333953,2,ENVIRON FACTOR,02,
33334063,1,ENVIRON FACTOR,02,
33334063,1,ENVIRON FACTOR,11,
33335164,1,ENVIRON FACTOR,17,
33335164,1,ENVIRON FACTOR,02,
33335164,2,ENVIRON FACTOR,02,
33336342,1,ENVIRON FACTOR,17,
33336342,1,ENVIRON FACTOR,02,
33336342,2,ENVIRON FACTOR,99,
33336579,1,ENVIRON FACTOR,02,
33336579,2,ENVIRON FACTOR,02,
33337496,1,ENVIRON FACTOR,02,
33337496,2,ENVIRON FACTOR,02,
33338095,1,ENVIRON FACTOR,02,
33338095,2,ENVIRON FACTOR,02,
33338372,1,ENVIRON FACTOR,02,
33338372,2,ENVIRON FACTOR,02,
33339150,1,ENVIRON FACTOR,02,
33339150,2,ENVIRON FACTOR,02,
33340244,1,ENVIRON FACTOR,02,
33340771,1,ENVIRON FACTOR,02,
33341355,1,ENVIRON FACTOR,02,
33341355,2,ENVIRON FACTOR,02,
33341355,3,ENVIRON FACTOR,02,
33342985,1,ENVIRON FACTOR,02,
33342985,1,ENVIRON FACTOR,07,
33342985,2,ENVIRON FACTOR,17,
33342985,2,ENVIRON FACTOR,02,
33342985,3,ENVIRON FACTOR,17,
33342985,3,ENVIRON FACTOR,02,
33342985,4,ENVIRON FACTOR,17,
33342985,4,ENVIRON FACTOR,02,
33343004,1,ENVIRON FACTOR,02,
33343004,2,ENVIRON FACTOR,02,
33343005,1,ENVIRON FACTOR,02,
33343005,2,ENVIRON FACTOR,02,
33343006,1,ENVIRON FACTOR,02,
33343006,2,ENVIRON FACTOR,02,
33343057,1,ENVIRON FACTOR,02,
33343057,2,ENVIRON FACTOR,02,
33344240,1,ENVIRON FACTOR,02,
33344240,2,ENVIRON FACTOR,02,
33346726,1,ENVIRON FACTOR,02,
33346749,1,ENVIRON FACTOR,02,
33346749,2,ENVIRON FACTOR,02,
33346793,1,ENVIRON FACTOR,02,
33346793,2,ENVIRON FACTOR,99,
33347562,1,ENVIRON FACTOR,02,
33347562,1,ENVIRON FACTOR,11,
33347562,2,ENVIRON FACTOR,02,
33347562,2,ENVIRON FACTOR,11,
33348537,1,ENVIRON FACTOR,02,
33348537,2,ENVIRON FACTOR,02,
33348856,1,ENVIRON FACTOR,02,
33348856,2,ENVIRON FACTOR,02,
33351856,1,ENVIRON FACTOR,02,
33352955,1,ENVIRON FACTOR,02,
33352955,2,ENVIRON FACTOR,02,
33362002,1,ENVIRON FACTOR,02,
33362002,2,ENVIRON FACTOR,02,
33362644,1,ENVIRON FACTOR,02,
33362644,2,ENVIRON FACTOR,02,
33362668,1,ENVIRON FACTOR,02,
33362668,2,ENVIRON FACTOR,02,
33362668,3,ENVIRON FACTOR,02,
33362676,1,ENVIRON FACTOR,02,
33362676,2,ENVIRON FACTOR,02,
33362684,1,ENVIRON FACTOR,02,
33362684,2,ENVIRON FACTOR,02,
33362949,1,ENVIRON FACTOR,17,
33362949,1,ENVIRON FACTOR,02,
33362949,2,ENVIRON FACTOR,17,
33362949,2,ENVIRON FACTOR,02,
33363592,1,ENVIRON FACTOR,02,
33363592,2,ENVIRON FACTOR,02,
33363593,1,ENVIRON FACTOR,02,
33363593,2,ENVIRON FACTOR,02,
33366802,1,ENVIRON FACTOR,02,
33366828,1,ENVIRON FACTOR,02,
33366828,1,ENVIRON FACTOR,09,
33366828,2,ENVIRON FACTOR,02,
33366828,2,ENVIRON FACTOR,09,
33368190,1,ENVIRON FACTOR,02,
33368190,2,ENVIRON FACTOR,02,
33368668,1,ENVIRON FACTOR,02,
33370493,2,ENVIRON FACTOR,02,
33370493,1,ENVIRON FACTOR,02,
33371183,2,ENVIRON FACTOR,02,
33371824,1,ENVIRON FACTOR,02,
33371824,2,ENVIRON FACTOR,02,
33371882,1,ENVIRON FACTOR,02,
33371882,1,ENVIRON FACTOR,04,
33372156,1,ENVIRON FACTOR,02,
33372156,2,ENVIRON FACTOR,02,
33372158,1,ENVIRON FACTOR,02,
33372158,2,ENVIRON FACTOR,02,
33373237,1,ENVIRON FACTOR,02,
33373237,2,ENVIRON FACTOR,02,
33373542,1,ENVIRON FACTOR,02,
33373542,2,ENVIRON FACTOR,02,
33377869,1,ENVIRON FACTOR,02,
33377869,2,ENVIRON FACTOR,02,
33377869,3,ENVIRON FACTOR,02,
33377951,1,ENVIRON FACTOR,02,
33377951,2,ENVIRON FACTOR,99,
33378002,1,ENVIRON FACTOR,02,
33378002,2,ENVIRON FACTOR,02,
33378158,1,ENVIRON FACTOR,02,
33378546,1,ENVIRON FACTOR,02,
33378546,2,ENVIRON FACTOR,99,
33378705,1,ENVIRON FACTOR,02,
33378705,1,ENVIRON FACTOR,97,
33378705,2,ENVIRON FACTOR,02,
33378705,3,ENVIRON FACTOR,02,
33379088,2,ENVIRON FACTOR,02,
33379088,1,ENVIRON FACTOR,99,
33380030,1,ENVIRON FACTOR,17,
33380030,1,ENVIRON FACTOR,02,
33380030,2,ENVIRON FACTOR,02,
33381982,1,ENVIRON FACTOR,02,
33381982,2,ENVIRON FACTOR,02,
33382625,1,ENVIRON FACTOR,02,
33382625,2,ENVIRON FACTOR,02,
33383699,1,ENVIRON FACTOR,02,
33383699,2,ENVIRON FACTOR,02,
33384635,1,ENVIRON FACTOR,02,
33384635,2,ENVIRON FACTOR,02,
33387354,1,ENVIRON FACTOR,02,
33387354,2,ENVIRON FACTOR,02,
33389875,1,ENVIRON FACTOR,02,
33392712,1,ENVIRON FACTOR,02,
33392712,2,ENVIRON FACTOR,99,
33392712,3,ENVIRON FACTOR,99,
33392712,4,ENVIRON FACTOR,99,
33392731,1,ENVIRON FACTOR,99,
33392731,2,ENVIRON FACTOR,17,
33392731,2,ENVIRON FACTOR,02,
33392743,1,ENVIRON FACTOR,02,
33392743,2,ENVIRON FACTOR,02,
33392809,1,ENVIRON FACTOR,17,
33392809,1,ENVIRON FACTOR,02,
33392809,2,ENVIRON FACTOR,17,
33392809,2,ENVIRON FACTOR,02,
33393198,1,ENVIRON FACTOR,02,
33393260,1,ENVIRON FACTOR,02,
33393260,2,ENVIRON FACTOR,02,
33394247,1,ENVIRON FACTOR,02,
33394247,2,ENVIRON FACTOR,99,
33394938,1,ENVIRON FACTOR,02,
33394938,2,ENVIRON FACTOR,99,
33395779,1,ENVIRON FACTOR,02,
33395779,2,ENVIRON FACTOR,02,
33397037,1,ENVIRON FACTOR,02,
33397037,2,ENVIRON FACTOR,99,
33397037,3,ENVIRON FACTOR,99,
33397045,1,ENVIRON FACTOR,02,
33397045,1,ENVIRON FACTOR,97,
33397552,1,ENVIRON FACTOR,02,
33397552,2,ENVIRON FACTOR,02,
33398363,1,ENVIRON FACTOR,02,
33398363,2,ENVIRON FACTOR,02,
33398679,1,ENVIRON FACTOR,02,
33398679,2,ENVIRON FACTOR,02,
33399873,1,ENVIRON FACTOR,02,
33400799,1,ENVIRON FACTOR,02,
33400799,2,ENVIRON FACTOR,02,
33400800,1,ENVIRON FACTOR,02,
33400800,2,ENVIRON FACTOR,02,
33400800,3,ENVIRON FACTOR,02,
33401801,1,ENVIRON FACTOR,02,
33401801,2,ENVIRON FACTOR,02,
33402642,1,ENVIRON FACTOR,02,
33402642,2,ENVIRON FACTOR,02,
33403796,1,ENVIRON FACTOR,02,
33403800,1,ENVIRON FACTOR,02,
33404536,1,ENVIRON FACTOR,02,
33404536,2,ENVIRON FACTOR,02,
33404536,3,ENVIRON FACTOR,02,
33407063,1,ENVIRON FACTOR,02,
33407063,1,ENVIRON FACTOR,08,
33407063,2,ENVIRON FACTOR,02,
33407063,2,ENVIRON FACTOR,08,
33407792,1,ENVIRON FACTOR,02,
33407792,2,ENVIRON FACTOR,02,
33408066,1,ENVIRON FACTOR,02,
33408066,2,ENVIRON FACTOR,02,
33408363,1,ENVIRON FACTOR,02,
33408363,2,ENVIRON FACTOR,02,
33408489,1,ENVIRON FACTOR,02,
33408489,1,ENVIRON FACTOR,99,
33408489,2,ENVIRON FACTOR,99,
33408672,1,ENVIRON FACTOR,02,
33408674,1,ENVIRON FACTOR,02,
33408674,2,ENVIRON FACTOR,99,
33409642,1,ENVIRON FACTOR,02,
33409642,2,ENVIRON FACTOR,02,
33410645,1,ENVIRON FACTOR,17,
33410645,1,ENVIRON FACTOR,02,
33410645,2,ENVIRON FACTOR,17,
33410645,3,ENVIRON FACTOR,17,
33411262,1,ENVIRON FACTOR,02,
33411262,2,ENVIRON FACTOR,99,
33411262,3,ENVIRON FACTOR,99,
33411262,4,ENVIRON FACTOR,99,
33411262,5,ENVIRON FACTOR,99,
33411262,6,ENVIRON FACTOR,99,
33411262,7,ENVIRON FACTOR,99,
33412231,1,ENVIRON FACTOR,17,
33412231,1,ENVIRON FACTOR,02,
33412231,2,ENVIRON FACTOR,17,
33412231,2,ENVIRON FACTOR,02,
33412232,1,ENVIRON FACTOR,02,
33412232,1,ENVIRON FACTOR,97,
33412232,2,ENVIRON FACTOR,02,
33412232,2,ENVIRON FACTOR,97,
33412262,1,ENVIRON FACTOR,09,
33412262,2,ENVIRON FACTOR,02,
33412296,1,ENVIRON FACTOR,02,
33412772,1,ENVIRON FACTOR,02,
33412772,2,ENVIRON FACTOR,99,
33414188,1,ENVIRON FACTOR,02,
33414188,1,ENVIRON FACTOR,16,
33414188,2,ENVIRON FACTOR,02,
33414188,2,ENVIRON FACTOR,09,
33414234,1,ENVIRON FACTOR,02,
33414234,2,ENVIRON FACTOR,02,
33416164,1,ENVIRON FACTOR,02,
33416164,2,ENVIRON FACTOR,02,
33416164,3,ENVIRON FACTOR,02,
33416164,4,ENVIRON FACTOR,02,
33416574,1,ENVIRON FACTOR,02,
33416574,2,ENVIRON FACTOR,02,
33419922,1,ENVIRON FACTOR,02,
33419922,2,ENVIRON FACTOR,02,
33420201,1,ENVIRON FACTOR,02,
33420201,2,ENVIRON FACTOR,99,
33421270,1,ENVIRON FACTOR,02,
33421270,2,ENVIRON FACTOR,99,
33421367,1,ENVIRON FACTOR,02,
33421367,2,ENVIRON FACTOR,02,
33421772,1,ENVIRON FACTOR,02,
33421772,1,ENVIRON FACTOR,03,
33424176,1,ENVIRON FACTOR,02,
33424176,2,ENVIRON FACTOR,02,
33424176,3,ENVIRON FACTOR,02,
33424842,1,ENVIRON FACTOR,02,
33424842,1,ENVIRON FACTOR,09,
33424842,2,ENVIRON FACTOR,02,
33424842,3,ENVIRON FACTOR,02,
33425027,1,ENVIRON FACTOR,02,
33425027,2,ENVIRON FACTOR,02,
33425916,1,ENVIRON FACTOR,02,
33425916,2,ENVIRON FACTOR,02,
33425916,3,ENVIRON FACTOR,02,
33425916,4,ENVIRON FACTOR,02,
33426246,1,ENVIRON FACTOR,02,
33426246,2,ENVIRON FACTOR,02,
33427757,1,ENVIRON FACTOR,02,
33429757,1,ENVIRON FACTOR,17,
33429757,1,ENVIRON FACTOR,02,
33429757,2,ENVIRON FACTOR,99,
33429942,1,ENVIRON FACTOR,02,
33429942,1,ENVIRON FACTOR,09,
33429942,2,ENVIRON FACTOR,02,
33430979,1,ENVIRON FACTOR,02,
33430979,2,ENVIRON FACTOR,99,
33431393,1,ENVIRON FACTOR,02,
33431393,2,ENVIRON FACTOR,02,
33431421,1,ENVIRON FACTOR,02,
33431421,1,ENVIRON FACTOR,97,
33431421,2,ENVIRON FACTOR,02,
33431439,1,ENVIRON FACTOR,02,
33431439,1,ENVIRON FACTOR,09,
33431439,2,ENVIRON FACTOR,02,
33431439,2,ENVIRON FACTOR,09,
33433119,1,ENVIRON FACTOR,02,
33433119,2,ENVIRON FACTOR,02,
33433119,3,ENVIRON FACTOR,02,
32658708,1,HUMAN FACTOR,14,
32658708,2,HUMAN FACTOR,99,
32658708,3,HUMAN FACTOR,99,
32659228,1,HUMAN FACTOR,18,
32659228,2,HUMAN FACTOR,99,
32672935,2,HUMAN FACTOR,99,
32676655,1,HUMAN FACTOR,14,
32676655,2,HUMAN FACTOR,99,
32682385,1,HUMAN FACTOR,08,
32682385,1,HUMAN FACTOR,14,
32682385,2,HUMAN FACTOR,99,
32686833,1,HUMAN FACTOR,07,
32686843,1,HUMAN FACTOR,14,
32686843,1,HUMAN FACTOR,17,
32686843,1,HUMAN FACTOR,18,
32686843,2,HUMAN FACTOR,99,
32700076,1,HUMAN FACTOR,14,
32702194,1,HUMAN FACTOR,11,
32702194,2,HUMAN FACTOR,99,
32709294,1,HUMAN FACTOR,14,
32709294,1,HUMAN FACTOR,22,
32709294,2,HUMAN FACTOR,99,
32709983,1,HUMAN FACTOR,14,
32709983,2,HUMAN FACTOR,99,
32714074,1,HUMAN FACTOR,17,
32714074,2,HUMAN FACTOR,99,
32716413,1,HUMAN FACTOR,99,
32716413,2,HUMAN FACTOR,99,
32717185,1,HUMAN FACTOR,05,
32717185,1,HUMAN FACTOR,18,
32728816,1,HUMAN FACTOR,14,
32728816,1,HUMAN FACTOR,17,
32731794,1,HUMAN FACTOR,18,
32731794,2,HUMAN FACTOR,99,
32733964,1,HUMAN FACTOR,11,
32733964,1,HUMAN FACTOR,14,
32733964,2,HUMAN FACTOR,99,
32733997,1,HUMAN FACTOR,04,
32733997,2,HUMAN FACTOR,99,
32747062,1,HUMAN FACTOR,17,
32747062,2,HUMAN FACTOR,99,
32750312,1,HUMAN FACTOR,22,
32750312,2,HUMAN FACTOR,99,
32750402,1,HUMAN FACTOR,14,
32750402,2,HUMAN FACTOR,99,
32755079,1,HUMAN FACTOR,14,
32756505,1,HUMAN FACTOR,14,
32756505,2,HUMAN FACTOR,99,
32757863,1,HUMAN FACTOR,11,
32757863,1,HUMAN FACTOR,22,
32757863,2,HUMAN FACTOR,99,
32757948,1,HUMAN FACTOR,17,
32757948,2,HUMAN FACTOR,17,
32768176,1,HUMAN FACTOR,26,
32768176,2,HUMAN FACTOR,99,
32768291,1,HUMAN FACTOR,99,
32768291,2,HUMAN FACTOR,99,
32770298,1,HUMAN FACTOR,18,
32770298,2,HUMAN FACTOR,99,
32770580,1,HUMAN FACTOR,13,
32770580,2,HUMAN FACTOR,99,
32774475,1,HUMAN FACTOR,11,
32774475,1,HUMAN FACTOR,14,
32774475,1,HUMAN FACTOR,18,
32774475,2,HUMAN FACTOR,11,
32774475,2,HUMAN FACTOR,18,
32774475,3,HUMAN FACTOR,99,
32774475,4,HUMAN FACTOR,11,
32774475,4,HUMAN FACTOR,18,
32774475,5,HUMAN FACTOR,99,
32774475,6,HUMAN FACTOR,11,
32774475,6,HUMAN FACTOR,18,
32774475,7,HUMAN FACTOR,11,
32774475,7,HUMAN FACTOR,18,
32774475,8,HUMAN FACTOR,11,
32774475,8,HUMAN FACTOR,18,
32774475,9,HUMAN FACTOR,11,
32774475,9,HUMAN FACTOR,18,
32775587,1,HUMAN FACTOR,99,
32776771,1,HUMAN FACTOR,14,
32776771,2,HUMAN FACTOR,99,
32777994,1,HUMAN FACTOR,26,
32777994,2,HUMAN FACTOR,99,
32778070,1,HUMAN FACTOR,08,
32778070,2,HUMAN FACTOR,99,
32779720,1,HUMAN FACTOR,26,
32779720,1,HUMAN FACTOR,14,
32779720,1,HUMAN FACTOR,18,
32779720,2,HUMAN FACTOR,99,
32787804,1,HUMAN FACTOR,17,
32787804,2,HUMAN FACTOR,99,
32788638,1,HUMAN FACTOR,97,
32788664,1,HUMAN FACTOR,99,
32788674,1,HUMAN FACTOR,14,
32788674,2,HUMAN FACTOR,99,
32794984,1,HUMAN FACTOR,11,
32794984,1,HUMAN FACTOR,14,
32794984,2,HUMAN FACTOR,99,
32795317,1,HUMAN FACTOR,17,
32795317,2,HUMAN FACTOR,99,
32797962,1,HUMAN FACTOR,14,
32797962,2,HUMAN FACTOR,99,
32800875,1,HUMAN FACTOR,17,
32800875,2,HUMAN FACTOR,17,
32806149,1,HUMAN FACTOR,18,
32806149,2,HUMAN FACTOR,99,
32810423,1,HUMAN FACTOR,97,
32810423,2,HUMAN FACTOR,99,
32819262,1,HUMAN FACTOR,08,
32819262,1,HUMAN FACTOR,18,
32819262,1,HUMAN FACTOR,22,
32819262,2,HUMAN FACTOR,99,
32820177,1,HUMAN FACTOR,14,
32820177,2,HUMAN FACTOR,99,
32821422,1,HUMAN FACTOR,97,
32821422,2,HUMAN FACTOR,99,
32826965,1,HUMAN FACTOR,18,
32832100,1,HUMAN FACTOR,13,
32832100,1,HUMAN FACTOR,14,
32832100,2,HUMAN FACTOR,26,
32832491,1,HUMAN FACTOR,07,
32832491,1,HUMAN FACTOR,13,
32832491,1,HUMAN FACTOR,18,
32840628,1,HUMAN FACTOR,14,
32844492,1,HUMAN FACTOR,11,
32844492,2,HUMAN FACTOR,99,
32846496,1,HUMAN FACTOR,17,
32846883,1,HUMAN FACTOR,08,
32846883,1,HUMAN FACTOR,17,
32846883,2,HUMAN FACTOR,99,
32852002,1,HUMAN FACTOR,01,
32852002,1,HUMAN FACTOR,11,
32852002,1,HUMAN FACTOR,14,
32852002,2,HUMAN FACTOR,99,
32852416,1,HUMAN FACTOR,11,
32852417,1,HUMAN FACTOR,11,
32852417,2,HUMAN FACTOR,11,
32852417,3,HUMAN FACTOR,99,
32857520,1,HUMAN FACTOR,08,
32857520,1,HUMAN FACTOR,97,
32857520,2,HUMAN FACTOR,99,
32857830,1,HUMAN FACTOR,14,
32857830,2,HUMAN FACTOR,99,
32857830,3,HUMAN FACTOR,99,
32863012,1,HUMAN FACTOR,17,
32863012,2,HUMAN FACTOR,99,
32863012,3,HUMAN FACTOR,99,
32870255,1,HUMAN FACTOR,14,
32870255,2,HUMAN FACTOR,99,
32872676,1,HUMAN FACTOR,03,
32872676,1,HUMAN FACTOR,13,
32872987,1,HUMAN FACTOR,11,
32872987,1,HUMAN FACTOR,14,
32872987,2,HUMAN FACTOR,99,
32878865,1,HUMAN FACTOR,04,
32878865,1,HUMAN FACTOR,17,
32878865,1,HUMAN FACTOR,18,
32880874,1,HUMAN FACTOR,99,
32880874,2,HUMAN FACTOR,99,
32880874,3,HUMAN FACTOR,99,
32880874,4,HUMAN FACTOR,99,
32882819,1,HUMAN FACTOR,11,
32882819,1,HUMAN FACTOR,14,
32882819,2,HUMAN FACTOR,97,
32882819,3,HUMAN FACTOR,99,
32882832,1,HUMAN FACTOR,26,
32882832,2,HUMAN FACTOR,99,
32888031,1,HUMAN FACTOR,11,
32888031,1,HUMAN FACTOR,14,
32888031,2,HUMAN FACTOR,11,
32888031,3,HUMAN FACTOR,99,
32888031,4,HUMAN FACTOR,99,
32889501,1,HUMAN FACTOR,99,
32889605,2,HUMAN FACTOR,99,
32889605,1,HUMAN FACTOR,14,
32890651,1,HUMAN FACTOR,15,
32891668,1,HUMAN FACTOR,99,
32892624,1,HUMAN FACTOR,17,
32892624,2,HUMAN FACTOR,99,
32893084,1,HUMAN FACTOR,19,
32893165,1,HUMAN FACTOR,99,
32894126,1,HUMAN FACTOR,99,
32894126,2,HUMAN FACTOR,26,
32894322,1,HUMAN FACTOR,26,
32894322,2,HUMAN FACTOR,99,
32899838,1,HUMAN FACTOR,14,
32899838,2,HUMAN FACTOR,99,
32903647,1,HUMAN FACTOR,26,
32903647,2,HUMAN FACTOR,99,
32903647,3,HUMAN FACTOR,99,
32903647,4,HUMAN FACTOR,99,
32906874,1,HUMAN FACTOR,14,
32906874,2,HUMAN FACTOR,99,
32909108,1,HUMAN FACTOR,04,
32909108,2,HUMAN FACTOR,99,
32915773,1,HUMAN FACTOR,11,
32915773,1,HUMAN FACTOR,18,
32915773,2,HUMAN FACTOR,99,
32921513,1,HUMAN FACTOR,14,
32921513,2,HUMAN FACTOR,99,
32921514,1,HUMAN FACTOR,17,
32922019,1,HUMAN FACTOR,26,
32922019,1,HUMAN FACTOR,11,
32922019,1,HUMAN FACTOR,17,
32922019,2,HUMAN FACTOR,99,
32923488,1,HUMAN FACTOR,11,
32923488,2,HUMAN FACTOR,99,
32923488,3,HUMAN FACTOR,99,
32923488,4,HUMAN FACTOR,99,
32923488,5,HUMAN FACTOR,99,
32933584,1,HUMAN FACTOR,99,
32933584,2,HUMAN FACTOR,99,
32933584,3,HUMAN FACTOR,97,
32943651,1,HUMAN FACTOR,04,
32943651,2,HUMAN FACTOR,99,
32943735,1,HUMAN FACTOR,26,
32943735,1,HUMAN FACTOR,17,
32943735,2,HUMAN FACTOR,99,
32943995,1,HUMAN FACTOR,14,
32943995,2,HUMAN FACTOR,14,
32944295,1,HUMAN FACTOR,97,
32944295,2,HUMAN FACTOR,97,
32945957,1,HUMAN FACTOR,08,
32945957,2,HUMAN FACTOR,99,
32947384,1,HUMAN FACTOR,26,
32947384,2,HUMAN FACTOR,99,
32948416,1,HUMAN FACTOR,17,
32948416,2,HUMAN FACTOR,99,
32948609,1,HUMAN FACTOR,99,
32957053,1,HUMAN FACTOR,99,
32963932,1,HUMAN FACTOR,14,
32963932,2,HUMAN FACTOR,99,
32964686,1,HUMAN FACTOR,99,
32964686,2,HUMAN FACTOR,99,
32965206,1,HUMAN FACTOR,14,
32965206,2,HUMAN FACTOR,99,
32965206,3,HUMAN FACTOR,99,
32965207,1,HUMAN FACTOR,14,
32965207,1,HUMAN FACTOR,17,
32965207,2,HUMAN FACTOR,99,
32970125,1,HUMAN FACTOR,99,
32971254,1,HUMAN FACTOR,14,
32971254,2,HUMAN FACTOR,99,
32971390,1,HUMAN FACTOR,18,
32972126,1,HUMAN FACTOR,17,
32972126,2,HUMAN FACTOR,99,
32972750,1,HUMAN FACTOR,18,
32973003,1,HUMAN FACTOR,08,
32973003,2,HUMAN FACTOR,99,
32976305,1,HUMAN FACTOR,08,
32976305,2,HUMAN FACTOR,99,
32979391,1,HUMAN FACTOR,97,
32979391,2,HUMAN FACTOR,99,
32979457,1,HUMAN FACTOR,12,
32979457,2,HUMAN FACTOR,99,
32982687,1,HUMAN FACTOR,04,
32982687,1,HUMAN FACTOR,14,
32982687,1,HUMAN FACTOR,18,
32982687,2,HUMAN FACTOR,99,
32983242,1,HUMAN FACTOR,26,
32983242,1,HUMAN FACTOR,14,
32983242,2,HUMAN FACTOR,99,
32984950,1,HUMAN FACTOR,18,
32985847,1,HUMAN FACTOR,99,
32985847,2,HUMAN FACTOR,99,
32985854,1,HUMAN FACTOR,26,
32985854,2,HUMAN FACTOR,99,
32985854,3,HUMAN FACTOR,99,
32988649,1,HUMAN FACTOR,18,
32988728,1,HUMAN FACTOR,14,
32988728,1,HUMAN FACTOR,97,
32988728,2,HUMAN FACTOR,99,
32993328,1,HUMAN FACTOR,99,
32993328,2,HUMAN FACTOR,04,
32997960,1,HUMAN FACTOR,04,
32997960,1,HUMAN FACTOR,14,
32997960,1,HUMAN FACTOR,18,
32997960,2,HUMAN FACTOR,99,
32997960,3,HUMAN FACTOR,99,
32998037,1,HUMAN FACTOR,18,
32998037,1,HUMAN FACTOR,22,
32998037,2,HUMAN FACTOR,99,
32998037,3,HUMAN FACTOR,99,
32999195,1,HUMAN FACTOR,08,
32999195,1,HUMAN FACTOR,18,
32999195,2,HUMAN FACTOR,99,
33000396,1,HUMAN FACTOR,26,
33000396,2,HUMAN FACTOR,08,
33001120,1,HUMAN FACTOR,97,
33001120,2,HUMAN FACTOR,97,
33004289,1,HUMAN FACTOR,11,
33004289,2,HUMAN FACTOR,99,
33004562,1,HUMAN FACTOR,14,
33004562,2,HUMAN FACTOR,99,
33004881,1,HUMAN FACTOR,97,
33004881,2,HUMAN FACTOR,99,
33005638,1,HUMAN FACTOR,99,
